permit,city,state,zip,species,sex,antlers,date,lng,lat,basis,details,permitted
89EC4A-17,EPHRATA,WA,98823,DEER,M,3,01/21/2017 16:30,-119.5561915,47.06505893,General area map reading,vehicle was n/b on Dodson Rd and left approx. 60 feet of skid marks before striking deer.  Deputy Granger investigated crash.,01/22/2017 8:45
A91647-17,SKYKOMISH,WA,98288,DEER,F,0,01/21/2017 21:00,-121.3941552,47.72425833,General area map reading,"Map point is within 1/4 mile of actual location.  Deer was laying partly in the East bound lane inside the guardrail of a small tributary bridge.  Appx 20 inches of settled snow on the ground and 3+ ft tall road edge snowbanks.  Did not notice her at 19:15 when I drove going west on Hwy2, first saw her at 20:15 going east.  Returned for pickup at 21:15.",01/22/2017 10:55
8D6717-17,QUINCY ,WA,98848,DEER,F,0,01/21/2017 20:00,-119.5563056,47.06860728,General area map reading,,01/22/2017 12:05
CED345-17,KENT,WA,98030,DEER,F,0,01/20/2017 16:00,-121.434796,47.74124504,General area map reading,highway 2 and near money creek,01/22/2017 15:59
9A75A8-17,WHITE SALMON,WA,98672,DEER,F,0,01/22/2017 14:00,-121.3465621,45.73286325,General area map reading,Hwy SR14 west of Chamberlain Park,01/23/2017 9:25
CD9131-17,VALLEY,WA,99181,ELK,F,0,01/23/2017 7:00,-117.7261807,48.15067185,General area map reading,NORTH OF BITTERRIDGE SOUTH OF RAILROAD CROSSING WEST SIDE OF HIGHWAY 231,01/23/2017 10:18
52B5D2-17,MEAD,WA,99021,DEER,F,0,01/23/2017 7:30,-117.3219182,47.80193045,Very accurate site GPS reading,,01/23/2017 19:32
123F5F-17,ELLENSBURG,WA,98926,DEER,F,0,01/23/2017 1:30,-120.3622558,46.82527667,General area map reading,,01/23/2017 19:55
AFD0B2-17,SPOKANE,WA,99224,DEER,F,0,01/24/2017 4:00,-117.3471953,47.82510142,General area GPS reading,Just before the Maverick gas station. ,01/24/2017 7:40
EBBF83-17,BREMERTON,WA,98311,DEER,F,0,01/23/2017 12:30,-122.9330351,47.57017308,General area GPS reading,SEABECK HWY 3 MILES PAST PETERHAGEN RD FOUND ON RIGHT SIDE OF ROAD HIT IN HIND 1/4 STILL WARM WHEN FOUND.,01/24/2017 9:28
961092-17,ASHFORD,WA,98304,ELK,F,0,01/23/2017 10:00,-122.2584273,46.84483522,General area map reading,Picked up off side of the road right past alder mashell road.,01/24/2017 13:38
8436D2-17,YAKIMA,WA,98903,DEER,F,0,01/24/2017 19:30,-120.9953429,46.5394336,General area GPS reading,It was closer to section 12.,01/24/2017 20:14
0721A0-17,CENTRALIA,WA,98531,DEER,F,0,01/24/2017 14:30,-123.0334355,46.77515873,General area map reading,,01/24/2017 23:07
90F2B3-17,SHELTON,WA,98584,DEER,UKN,0,01/25/2017 7:30,-123.2944741,47.1342404,General area map reading,,01/25/2017 7:51
E25B29-17,EPHRATA,WA,98823,DEER,F,0,01/25/2017 8:00,-120.0563707,47.23597134,General area map reading,,01/25/2017 8:23
1E2707-17,BELLINGHAM,WA,98226,DEER,F,0,01/25/2017 10:30,-122.3489358,48.73285745,Very accurate site GPS reading,,01/25/2017 12:26
0FC62F-17,COVINGTON,WA,98042,DEER,M,0,01/24/2017 16:30,-122.1196391,47.38651136,Very accurate map reading,1/4 mile west of Tahoma High school on the north side of 240th,01/25/2017 15:54
E1A4F0-17,NEWPORT,WA,99156,DEER,F,0,01/25/2017 17:30,-117.0542981,48.18524765,Very accurate map reading,,01/25/2017 17:42
C27F18-17,SPOKANE,WA,99223,DEER,F,0,01/25/2017 16:30,-117.3721828,47.5441366,General area map reading,,01/25/2017 18:02
1B6FA0-17,OTIS ORCHARDS,WA,99027,DEER,F,0,01/25/2017 11:30,-117.1116265,47.71228982,General area map reading,Approximately 500 feet west of the intersection of Trent and Harvard.  North side of road on Trent.,01/25/2017 18:17
D09B8D-17,TWISP,WA,98856,DEER,F,0,01/25/2017 8:00,-120.2162868,48.48558731,Very accurate map reading,Very near the sheep farm adjacent to Hwy 20.  Whitetail deer.,01/25/2017 18:21
467095-17,MOSES LAKE,WA,98837,DEER,F,0,01/25/2017 17:30,-119.2685582,47.12479975,General area map reading,,01/25/2017 18:43
35271B-17,PUYALLUP,WA,98373,DEER,F,0,01/25/2017 13:00,-120.9174355,47.29993722,General area map reading,deer was picked up of hwy 10 just east of hwy 97,01/25/2017 21:56
AE0B3C-17,TWISP,WA,98856,DEER,F,0,01/26/2017 7:30,-120.0762679,48.27344185,General area map reading,,01/26/2017 8:03
5C6E22-17,TWISP,WA,98856,DEER,F,0,01/25/2017 18:30,-120.0680282,48.28760736,General area map reading,,01/26/2017 8:07
BB4A59-17,PULLMAN,WA,99163,DEER,M,3,01/25/2017 20:30,-117.1998455,46.73374541,Very accurate map reading,On Davis Way heading into Pullman just after Cory Ln on the north side of the road.,01/26/2017 10:29
2F6436-17,MONITOR,WA,98836,DEER,M,0,01/26/2017 12:30,-120.4262683,47.49729909,General area map reading,Two deer where hit by Old Monitor Rd.  I will fill out a second permit as the second one was a doe.,01/27/2017 11:36
C26B22-17,MONITOR,WA,98836,DEER,F,0,01/26/2017 12:30,-120.426397,47.49693194,General area map reading,This was the second of two deer hit.,01/27/2017 11:42
3A3000-17,WINTHROP,WA,98862,DEER,M,4,01/27/2017 12:00,-120.0838257,48.31787408,General area GPS reading,778 twisp winthrop east rd 98862,01/27/2017 12:05
40A66D-17,SPOKANE,WA,99212,DEER,F,0,01/27/2017 9:30,-117.2478678,47.69529455,General area map reading,Coyote Rocks is what they call the area.,01/27/2017 13:42
4BB66E-17,EATONVILLE,WA,98328,ELK,F,0,01/27/2017 7:30,-122.3575403,46.91379417,General area map reading,Elk was located about a mile south of Tanwax Country Chapel on hwy 7.,01/27/2017 15:40
AE8085-17,SEDRO-WOOLLEY,WA,98284,ELK,F,0,01/27/2017 8:00,-122.1315608,48.52869535,General area map reading,State patrol and fish and wildlife were at the scene. Between hoen and minkler.,01/28/2017 5:10
782D3F-17,ELLENSBURG,WA,98926,ELK,F,0,01/27/2017 8:30,-120.6932189,46.9665066,General area GPS reading,The exact location of the salvaged elk was on Manastash Rd 3.0 miles west of Cove Rd.,01/28/2017 7:39
54EAE5-17,RICHLAND,WA,99352,DEER,F,0,01/28/2017 10:00,-119.4737365,46.26731691,General area map reading,About 4 miles north of 224. West side of the road near power pole.,01/28/2017 10:16
F56002-17,OMAK,WA,98841,DEER,F,0,01/27/2017 19:00,-119.5152785,48.60256881,Very accurate map reading,,01/28/2017 18:42
886ADD-17,ORIENT,WA,99160,DEER,M,0,01/28/2017 18:30,-118.2046097,48.90691413,Very accurate map reading,,01/28/2017 18:59
145E36-17,SHELTON,WA,98584,DEER,UKN,0,01/27/2017 21:00,-123.0810072,47.26524577,General area GPS reading,,01/28/2017 21:02
392609-17,RONALD,WA,98940,DEER,F,0,01/28/2017 15:00,-120.1985552,47.67450753,General area map reading,"Deer was one of three struck by a truck and euthanized by State Patrol earlier in the morning, I was duck hunting on a friend&#39;s land nearby, but am not local to the area and cannot pinpoint the specific location.",01/29/2017 12:18
4D9703-17,ORONDO,WA,98843,DEER,F,0,01/28/2017 12:00,-119.9293258,47.23433186,General area map reading,"Right before Auvil fruit packing shed on Highway 97. There were three deer hit, and two had already been salvaged by someone else. We spoke with a state trooper.",01/29/2017 15:42
BB4854-17,ELMA,WA,98541,DEER,F,0,01/28/2017 21:30,-123.4063143,46.9346833,General area map reading,Just past Sund Rd on Delezenne,01/29/2017 16:47
933499-17,OLYMPIA,WA,98506,DEER,M,0,01/29/2017 11:00,-122.8928878,47.07370485,General area map reading,On Boston Harbor Road before the &#39;old&#39; Salmon Club.,01/30/2017 7:58
02C67D-17,SELAH,WA,98942,DEER,F,0,01/28/2017 5:00,-120.6674966,46.81279319,Very accurate map reading,"On Wenas road below dam, reporting party called sheriff.",01/30/2017 15:11
089B91-17,TONASKET,WA,98855,DEER,F,0,01/30/2017 13:30,-119.4657027,48.65271791,Very accurate map reading,at my house,01/30/2017 15:28
972034-17,PORT ORCHARD,WA,98367,ELK,M,0,01/27/2017 10:00,-122.6275422,47.63470162,General area map reading,"On the 700th block of HWY 303, east side, 250 South of Les Schwab.",01/30/2017 16:02
556449-17,ADDY,WA,99101,DEER,F,0,01/27/2017 16:30,-117.9559066,48.29514546,General area map reading,Near mailbox: 2240 on Addy Gifford Rd,01/30/2017 20:24
9D63F0-17,CHENEY,WA,99004,DEER,F,0,01/30/2017 5:30,-117.5391557,47.79910542,General area map reading,,01/31/2017 6:58
BDD5DF-17,NEWPORT ,WA,99156,DEER,F,0,01/31/2017 5:30,-117.1231772,48.237868,Very accurate map reading,5 mile marker of Leclerc Rd. S. by Cliff Lane.,01/31/2017 15:12
C067C0-17,EAST WENATCHEE,WA,98802-4640,DEER,F,0,01/31/2017 18:00,-120.0629205,47.77299287,General area map reading,It was between MP 221 and 222 on Hwy 97A.  Close to MP 221.5,01/31/2017 21:18
32AE85-17,OTIS ORCHARDS,WA,99027,DEER,M,0,01/31/2017 9:00,-117.1723973,47.69234966,General area map reading,50 yards East of Trent/Flora intersection.  South side of Trent.,02/01/2017 3:00
4CE951-17,WINTHROP,WA,98862,DEER,F,0,01/31/2017 17:30,-120.1732889,48.46385401,Very accurate map reading,This creature was laying on the side of Hwy 20 just south (~50 meters)of the Winthrop post office.,02/01/2017 8:41
89473F-17,MORTON,WA,98356,ELK,F,0,02/01/2017 8:30,-122.2671052,46.54715462,General area map reading,near the state scale,02/01/2017 8:59
4F7815-17,RIVERSIDE,WA,98849,DEER,F,0,02/01/2017 9:30,-119.6151225,48.33162099,Very accurate map reading,,02/02/2017 3:33
7BC143-17,SALEM,OR,97302,DEER,F,0,02/02/2017 14:00,-117.715924,48.28383789,General area map reading,,02/02/2017 15:08
077681-17,PUYALLUP,WA,98374,DEER,F,0,02/03/2017 19:30,-122.4411609,47.18926291,General area map reading,,02/04/2017 9:57
70F6D8-17,EAST WENATCHEE,WA,98802,DEER,F,0,02/03/2017 18:00,-120.1311995,47.79639555,General area map reading,,02/04/2017 10:43
D5EEAB-17,EAST WENATCHEE,WA,98802,DEER,F,0,02/04/2017 3:30,-120.029576,47.84065821,General area map reading,Between Manson and Chelan off Hwy along lake Chelan ,02/04/2017 11:35
57E651-17,EAST WENATCHEE,WA,98801,DEER,F,0,02/04/2017 18:30,-119.9883477,47.82276545,General area GPS reading,female deer,02/04/2017 16:48
582CE4-17,ROCK ISLAND,WA,98850,DEER,F,0,02/04/2017 16:30,-120.0444231,47.23671512,General area map reading,,02/05/2017 8:11
4765E1-17,ELK,WA,99009,DEER,F,0,02/05/2017 9:00,-117.227483,47.98799974,General area map reading,,02/05/2017 9:42
BEDC61-17,GOLDENDALE,WA,98620,DEER,F,0,02/05/2017 18:00,-120.494435,45.80231586,General area map reading,Rock Creek Rd just east of the Imrie residence where the bulls are kept. Parcel number 04182500000000 in Klickitat County.,02/05/2017 18:34
0BDEE1-17,CHELAN,WA,98816,DEER,F,0,02/06/2017 7:00,-120.067084,47.85920503,Very accurate map reading,,02/06/2017 7:23
C91D5F-17,PALOUSE,WA,99161,DEER,F,0,02/07/2017 9:00,-117.0612075,46.90837055,Very accurate map reading,,02/07/2017 8:57
0E0E3A-17,SNOQUALMIE,WA,98065,ELK,F,0,02/06/2017 16:00,-121.8043401,47.55189966,General area GPS reading,elk was hit buy (im guessing) a dump truck going up to the gravel pit. Front shoulder was damaged,02/07/2017 10:42
71A811-17,WINTHROP,WA,98862,DEER,UKN,0,02/06/2017 20:30,-120.2093055,48.50485075,Very accurate map reading,"Juvenile, seemingly laid on the side of road, in front of old barn. ",02/07/2017 13:12
E211CA-17,NEWPORT,WA,99156,DEER,M,0,02/06/2017 20:30,-117.0668004,48.22433201,Very accurate map reading,Just across from Doug Deerwesters driveway. Mile Marker 2 Leclerc Rd. S.,02/07/2017 14:43
C26BE8-17,DAYTON,WA,99328,ELK,F,0,02/06/2017 16:00,-117.8971984,46.26251062,General area map reading,,02/07/2017 15:31
6.03E-13,SELAH,WA,98942,DEER,F,0,02/07/2017 19:30,-119.98827,47.23908637,General area map reading,About 75 feet prior (West) of mile marker 23 in the left passing lane of Eastbound Hwy 28. ,02/08/2017 10:58
E7024C-17,WINTHROP,WA,98862,DEER,F,0,02/07/2017 16:30,-120.2422645,48.49722991,Very accurate map reading,,02/08/2017 11:26
C924D9-17,STEHEKIN,WA,98852,DEER,M,0,02/07/2017 19:30,-120.7505538,48.3623003,General area map reading,,02/08/2017 14:30
1A304A-17,NEWPORT,WA,99156,DEER,M,0,02/08/2017 16:00,-117.3040225,48.54435839,General area GPS reading,,02/08/2017 17:49
6DA1C2-17,EAST WENATCHEE,WA,98802,DEER,F,0,02/08/2017 9:30,-119.9915821,47.3287388,General area map reading,Highway 28 at mile marker 19.,02/09/2017 8:13
71C695-17,GOLD BAR,WA,98251,DEER,F,0,02/08/2017 12:00,-121.986283,47.57727838,Very accurate map reading,"Headed North On Duthie Hill, Road, Just before LDS church on right, laying on shoulder.",02/09/2017 13:27
611A5B-17,MOXEE,WA,98936,DEER,F,0,02/08/2017 14:30,-120.9435012,46.55586758,General area map reading,On North Fork Ahtanum Rd near section 12 rd,02/09/2017 18:32
19E13E-17,NINE MILE FALLS,WA,99026,DEER,F,0,02/09/2017 3:00,-117.5090152,47.7489416,Very accurate map reading,"Young doe. Died by vehicle strike. Two broken legs, broken neck, broken ribs, blown gut bag.",02/09/2017 19:03
224864-17,MATTA,WA,99349,ELK,F,0,02/07/2017 14:00,-119.9879696,46.95745629,General area map reading,Dispatch 987,02/09/2017 21:53
F8F40E-17,GRAHAM,WA,98338,ELK,M,0,02/09/2017 9:30,-122.1375777,47.08492714,General area map reading,"18417 ST RT 162, ORTING",02/10/2017 2:30
E8E669-17,EAST WENATCHEE,WA,98802,ELK,F,0,02/09/2017 7:30,-120.0961719,47.3073932,General area GPS reading,,02/10/2017 7:06
B70174-17,SELAH,WA,98942,ELK,F,0,02/09/2017 11:30,-120.6115081,46.89054203,General area map reading,"At 21200 N. Wenas Rd,Selah WA milemarker 21",02/10/2017 8:53
17138B-17,BATTLE GROUND,WA,98604,ELK,F,0,02/10/2017 10:00,-122.4201013,45.92443928,General area map reading,Right Before the Trailer House with a fenced yard in the ditch what were the cow was located. ,02/10/2017 11:36
683B9B-17,LACROSSE ,WA,99143,DEER,F,0,02/10/2017 7:00,-118.0036122,46.42402831,General area map reading,,02/10/2017 14:27
73424A-17,METHOW,WA,98834,DEER,F,0,10/02/2017 23:30,-120.0501754,48.29765791,General area map reading,The doe was hit very close to mm13 on highway 153 (2 miles North of the town of Methow) at 11:45pm on 2-10-2017. The hide and all meat was salvaged on site. A small (hand-sized) fetus was found inside during harvest. :(,02/11/2017 2:43
69DF2F-17,ELLENSBURG,WA,98926,ELK,M,0,02/10/2017 3:00,-120.1133468,46.93622765,Very accurate map reading,I 90 westbound mile marker 137,02/11/2017 10:30
B3316A-17,SELAH,WA,98942,ELK,M,5,02/11/2017 11:30,-120.8631637,46.36193266,General area GPS reading,sr 410 mile point 115.4 ,02/12/2017 8:23
078451-17,MANSON,WA,98831,DEER,F,0,02/11/2017 12:00,-120.2030398,47.87729906,Very accurate map reading,,02/12/2017 8:32
6510E4-17,RAYMOND,WA,98577,ELK,F,0,02/12/2017 10:00,-123.6916987,46.69087216,General area map reading,todd delman was at the scene ,02/12/2017 17:47
C77B09-17,FOX ISLAND,WA,98333,DEER,M,1,02/11/2017 20:30,-123.0947079,47.34195141,Very accurate map reading,Deer was salvaged on the union dump side of the road right across from the entrance to the Union Mini Storage. ,02/12/2017 20:02
0F7595-17,EVERSON,WA,98247,DEER,F,0,02/13/2017 1:00,-122.4386718,48.83157667,General area map reading,"100 ft east of 970 E. Smith Road, south side ditch.",02/13/2017 8:59
9DDEFD-17,ALLYN,WA,98524,DEER,F,0,02/12/2017 20:00,-123.5438277,47.21941029,General area GPS reading,,02/13/2017 10:20
5DA344-17,ENTIAT,WA,98822,DEER,F,0,02/12/2017 19:00,-120.2414061,47.63053716,General area map reading,immediately north of spencer canyon on the straight stretch of highway 97a.,02/13/2017 11:28
F876D8-17,ENTIAT,WA,98822,DEER,F,0,02/12/2017 9:00,-120.3157009,47.68649936,General area GPS reading,about 5 mile marker by cemetery,02/13/2017 12:26
310D23-17,SPOKANE,WA,99212,DEER,M,0,02/13/2017 9:30,-117.2826292,47.69133713,General area map reading,"Argonne and Maringo, East side of Argonne. North side of Maringo.",02/13/2017 17:57
2BBBA3-17,BUCKLEY,WA,98321,DEER,M,0,02/12/2017 21:00,-122.0894696,47.48752999,General area map reading,,02/13/2017 19:42
7B31AD-17,RIVERSIDE,WA,98849,DEER,F,0,02/13/2017 8:30,-119.7247483,48.27512707,Very accurate map reading,,02/14/2017 3:33
2.37E-13,LONGVIEW,WA,98632,ELK,F,0,02/14/2017 7:00,-122.3954131,45.9238887,Very accurate map reading,NE 419th ST / NE 265th Ave,02/14/2017 10:57
2B0D09-17,BURIEN,WA,98166,ELK,F,0,02/14/2017 10:30,-122.420819,46.79892193,General area map reading,skookumchuck river pheasant release sight.  ,02/14/2017 17:59
EC0C9B-17,WENATCHEE,WA,98801,DEER,F,0,02/15/2017 8:00,-120.297239,47.5101046,Very accurate map reading,,02/15/2017 23:21
C73C40-17,MONITOR,WA,98836,DEER,F,0,02/14/2017 22:00,-120.4181834,47.48761974,General area map reading,Between Cashmere and Monitor WA.Half a mile from Monitor overpass on the Cashmere side of the highway. ,02/16/2017 15:34
6CFBF6-17,EAST WENATCHEE,WA,98802,DEER,M,1,02/16/2017 21:00,-120.2959945,47.47993142,Very accurate map reading,,02/17/2017 8:22
517B22-17,CARLTON,WA,9814,DEER,M,0,02/15/2017 16:30,-120.052407,48.14972698,General area map reading,,02/17/2017 8:42
18C596-17,WEST RICHLAND,WA,99353-7344,DEER,M,0,02/17/2017 3:00,-119.3510954,46.0008805,Very accurate map reading,"Right over the hill. Two deer ran out, one hit at 50 MPH.",02/17/2017 12:31
2AF7FD-17,ADDY,WA,99101,DEER,F,0,02/14/2017 11:00,-117.6743819,48.29446022,Very accurate map reading,,02/17/2017 15:25
2E45A3-17,SNOHOMISH ,WA,98296,DEER,F,0,02/17/2017 15:00,-122.04237,47.79792347,General area map reading,deer was put down by fish and wildlife sergeant W34 Kim Chandler,02/17/2017 16:08
57609D-17,EPHRATA,WA,98823,DEER,M,1,02/17/2017 18:00,-119.4720199,47.53327217,General area map reading,on th eroad next to blue lake . the high way,02/18/2017 7:01
18F7DA-17,YAKIMA,WA,98908,DEER,F,0,02/17/2017 19:00,-120.5335738,46.60400752,General area map reading,north fork ahtanum tampico,02/18/2017 10:06
DEA128-17,EPHRATA,WA,98823,DEER,M,1,02/17/2017 18:00,-119.0563603,47.91531309,General area GPS reading,,02/18/2017 11:12
8AC14E-17,PORT ORCHARD,WA,98366,DEER,F,0,02/17/2017 22:00,-122.7524688,47.60850474,General area map reading,,02/18/2017 17:50
218BDD-17,YAKIMA,WA,98901,DEER,M,0,02/18/2017 13:00,-120.4435935,46.50016284,General area GPS reading,hwy i82 mm41,02/18/2017 17:59
2BA17D-17,OAK HARBOR,WA,98277,DEER,M,0,02/18/2017 22:00,-122.5991108,48.36124172,Very accurate map reading,Henni rd. Near miles gravel pit,02/19/2017 14:35
183854-17,LACEY,WA,98503,DEER,M,0,02/18/2017 5:30,-122.813957,47.01515953,General area map reading,near strawberries field qrt miles from cheveron,02/19/2017 17:25
99BC2D-17,DOTY ,WA,98539,DEER,UKN,0,02/19/2017 17:00,-123.2285041,46.63019948,General area map reading,About 1/4 mile East of Rainbow Falls State park on State HWY 6. ,02/20/2017 12:38
D363B2-17,SPOKANE,WA,99202,DEER,F,0,02/20/2017 11:30,-117.2395356,47.70026618,Very accurate site GPS reading,,02/20/2017 15:03
3941B5-17,DEER PARK,WA,99006,DEER,F,0,02/19/2017 19:00,-117.4960257,47.96011688,Very accurate map reading,,02/20/2017 17:49
995987-17,PULLMAN,WA,99163,DEER,F,0,02/17/2017 18:00,-117.3990371,47.47714694,Very accurate map reading,"Northbound 195, just past Spangle Creek Rd. Whitetail doe in her second winter (teeth were checked).  Good physical condition for late winter.   ",02/20/2017 23:32
6CA2CD-17,YELM,WA,98597,DEER,F,0,02/20/2017 22:00,-122.4696996,46.83106102,Very accurate map reading,bottom of hill next to road ,02/21/2017 13:01
6B209F-17,DAYTON,WA,99328,DEER,F,0,02/20/2017 20:30,-118.2736861,46.29507836,General area map reading,,02/21/2017 18:43
FB1715-17,COLLEGE PLACE,WA,99324,DEER,F,0,02/19/2017 17:00,-121.3905074,45.90513817,General area map reading,located on Woodland rd in Goldendale Wa,02/22/2017 1:41
9EEE7B-17,PESHASTIN,WA,98847,DEER,F,0,02/20/2017 19:00,-120.4488289,47.51579271,Very accurate map reading,US HWY 2 MP113,02/22/2017 6:51
513424-17,PESHASTIN,WA,98847,DEER,F,0,02/21/2017 5:30,-120.4522922,47.51971021,Very accurate map reading,US HWY 2 MP 112,02/22/2017 6:56
022118-17,PESHASTIN,WA,98847,DEER,F,0,02/21/2017 5:30,-120.4511149,47.51786345,Very accurate map reading,US HWY 2  MP112,02/22/2017 7:01
1BC8B6-17,NEWPORT,WA,99156,DEER,F,0,02/20/2017 19:00,-117.0625379,48.1753467,Very accurate map reading,Hwy 2 & 7th Street (MP 333),02/22/2017 9:46
8BF05B-17,SPOKANE,WA,99208,DEER,F,0,02/21/2017 22:30,-119.9232636,48.05239878,General area map reading,,02/22/2017 13:52
B52CF2-17,PORT ANGELES,WA,98362,DEER,F,0,02/22/2017 11:30,-123.386751,48.09041688,Very accurate map reading,near the end of the round tree,02/22/2017 14:54
28A8AC-17,WINTHROP,WA,98862,DEER,F,0,02/19/2017 22:00,-120.1395787,48.39629139,Very accurate map reading,,02/22/2017 16:08
BAB487-17,COLVILLE,WA,99114,DEER,F,0,02/21/2017 18:00,-120.2844033,48.31811873,General area map reading,16 Miles out HWY 25 South of Kettle Falls,02/22/2017 16:37
6B32BD-17,LAKE STEVENS,WA,98258,DEER,F,0,02/23/2017 9:30,-122.076359,47.99212128,General area map reading,,02/23/2017 10:18
76696C-17,YAKIMA,WA,98902,DEER,F,0,02/23/2017 7:30,-118.6501052,46.04150197,General area map reading,South of the highway,02/23/2017 10:49
38A91D-17,CHEHALIS,WA,98532,DEER,F,0,02/22/2017 23:00,-122.8262188,46.54399839,Very accurate map reading,center line of highway 12 aprox 500 yards west of mary&#39;s corner,02/23/2017 22:13
48C097-17,WALLA WALLA,WA,99362,ELK,M,7,02/23/2017 5:00,-118.1389405,46.05834515,General area map reading,Located on the west side of Blue Creek Rd. Between the Archery range and Klicker Mt. road,02/24/2017 18:09
809282-17,HOQUIAM,WA,98550,DEER,M,0,02/24/2017 18:30,-124.1470053,47.04406375,General area GPS reading,,02/24/2017 19:18
3C34BB-17,THORNTON,WA,99176,DEER,F,0,02/24/2017 19:00,-117.4001615,47.54034734,Very accurate map reading,,02/24/2017 22:54
022D90-17,THORNTON,WA,99176,DEER,F,0,02/24/2017 19:00,-117.4002387,47.54035313,Very accurate map reading,There was a herd crossing the road we hit 2 deer at same time.,02/24/2017 23:21
85BDD5-17,REPUBLIC,WA,99166,DEER,F,0,02/25/2017 7:30,-118.6870768,48.67077415,General area map reading,,02/25/2017 7:35
7CC70D-17,PORT ANGELES,WA,98362,DEER,F,0,02/24/2017 18:00,-124.2555507,48.23222549,General area map reading,"Hwy. 112, Milepost 20.4",02/25/2017 14:12
F9DC5B-17,WINLOCK,WA,98596,DEER,M,1,02/25/2017 19:00,-122.9055564,46.53231301,Very accurate map reading,,02/26/2017 14:28
45E44A-17,BREWSTER,WA,98812,DEER,M,1,02/25/2017 18:30,-119.834397,48.08795812,General area map reading,,02/26/2017 17:07
321961-17,LYNDEN,WA,98264,DEER,F,0,02/24/2017 9:30,-122.5042464,48.89154392,Very accurate site GPS reading,412 W Pole Rd Lynden WA 98264   Deer was in the middle of my front yard.  Was hit by a car. There is snow on the ground and it wasn&#39;t there when I got home at midnight so I know its safe. Didn&#39;t want it to go to waste. ,02/27/2017 9:39
C6755F-17,OLYMPIA,WA,98512,DEER,F,0,02/28/2017 9:00,-123.0372014,46.89448651,Very accurate map reading,directly across Mima RD from the turnout to 13316-13334 Mima RD SW turnout.,02/28/2017 9:41
07F37F-17,STANDWOOD,WA,98292,DEER,F,0,02/27/2017 8:30,-122.2640278,48.18380111,General area map reading,the female deer was a house or two after a fire department it goes stanwood ready mix up a hill a hairpin turn maube 1/4 mile or less then a fire department then a few houses or so then the deer was on the left hand side by a mail box in the ditch,02/28/2017 10:30
756C57-17,EAST WENATCHEE,WA,98802,DEER,F,0,02/28/2017 13:00,-119.9183394,46.99508262,General area map reading,"Spanish Castle Orchard, Zip code 98850 ",02/28/2017 15:14
756C95-17,AUBURN,WA,98092,DEER,F,0,02/28/2017 17:30,-122.0569749,47.27659456,Very accurate map reading,slightly north of Intersection of 212 way SE and SE 368th Way,02/28/2017 18:15
856BD2-17,MEAD,WA,99021,DEER,F,0,03/01/2017 5:00,-117.2283826,47.84431626,General area map reading,,03/01/2017 12:05
52786D-17,OLYMPIA ,WA,98501,DEER,F,0,03/01/2017 8:00,-122.6579692,47.09719882,General area GPS reading,Animal was picked up near the edge of Bobs Hollow Ln. about 25 yards North of the McNeil/Bobs Hollow Intersection. It had been hit by a car.,03/01/2017 12:36
73E34D-17,WAITSBERG,WA,99361,DEER,F,0,03/01/2017 17:30,-118.1303145,46.10295253,General area GPS reading,biscuit ridge road and my driveway at 3028,03/01/2017 21:25
31635A-17,LONG BEACH,WA,98631,ELK,M,5,03/02/2017 1:30,-122.3518111,46.64927665,General area map reading,I can&#39;t get the map thing to work right I got the animal at mile marker 16 on sr 101 outside of long beach wa ,03/02/2017 3:02
33DE34-17,MATTAWA ,WA,99349,DEER,F,0,03/01/2017 10:00,-119.9553754,46.88511605,General area map reading,The deer was laying on the left side of 243 if you were headed towards Vantage. there is a pull of at the top if of the hill.,03/02/2017 8:33
E99403-17,CASHMERE,WA,98815,DEER,F,0,03/02/2017 8:00,-119.7974898,48.09553729,General area map reading,,03/02/2017 16:28
1C24F8-17,RICHLAND,WA,99354,DEER,F,0,03/02/2017 18:30,-118.505723,46.29004601,General area GPS reading,The deer was salvaged WA 124 near harvey shaw road.,03/02/2017 19:14
9927C0-17,OMAK,WA,98841,DEER,F,0,03/02/2017 17:00,-119.6772496,48.29836263,Very accurate map reading,,03/02/2017 19:21
7EF9E3-17,BLAINE,WA,98230,DEER,F,0,03/02/2017 18:00,-122.8037097,48.94091016,Very accurate site GPS reading,,03/03/2017 8:55
F2D050-17,OROVILLE,WA,98844,DEER,F,0,03/03/2017 10:00,-119.325421,48.94213827,General area map reading,100 yards northeast of Old Trestle Road sign,03/03/2017 10:56
246870-17,HUNTERS,WA,99137,DEER,UKN,0,03/03/2017 3:00,-118.1767275,48.14909707,Very accurate map reading,,03/03/2017 14:45
211657-17,OTIS ORCHARDS,WA,99027,DEER,F,0,03/03/2017 7:30,-117.0930979,47.71302306,General area map reading,,03/03/2017 16:59
FB7CDF-17,OAK HARBOR,WA,98277,DEER,M,0,03/03/2017 12:00,-122.5447585,48.28449471,General area map reading,,03/03/2017 18:49
099C6D-17,ARLINGTON,WA,98223,DEER,F,0,03/03/2017 8:30,-122.6694705,48.28240999,Very accurate map reading,The deer was laying dead on the side of the road as your driving in to Oak Harbor.  There is a small turn off area that I pulled over right next to her.,03/04/2017 8:28
AA7975-17,OKANOGAN,WA,98840,DEER,F,0,03/03/2017 16:00,-119.5709612,48.42045148,Very accurate map reading,,03/04/2017 8:52
1C7ACD-17,POULSBO,WA,98370,DEER,M,0,03/03/2017 14:30,-122.7056481,47.76738204,Very accurate map reading,,03/04/2017 9:01
